,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
309,299,Scott Player,ARI,33,,16,0,1,0,0,0,0,0.0,0.0,2
310,Rk,Player,Tm,Age,Pos,G,GS,Att,Yds,TD,1D,Lng,Y/A,Y/G,Fmb
311,300,Stanley Pritchett,CHI,29,,16,2,1,2,0,0,2,2.0,0.1,0
312,301,Jonathan Quinn,KAN,27,,1,0,1,-1,0,0,-1,-1.0,-1.0,0
313,302,Kyle Richardson ,MIN,29,,16,0,1,0,0,0,0,0.0,0.0,0
314,303,Darnay Scott,DAL,30,,15,1,1,14,0,1,14,14.0,0.9,0
315,304,Rod Smart,CAR,25,,16,0,1,2,0,1,2,2.0,0.1,0
316,305,Jimmy Smith,JAX,33,WR,16,16,1,2,0,0,2,2.0,0.1,0
317,306,Steve Smith,CAR,23,WR,15,13,1,-4,0,0,-4,-4.0,-0.3,5
318,307,Jerald Sowell,NYJ,28,,16,0,1,0,0,0,0,0.0,0.0,0
319,308,Chad Stanley ,HOU,26,,16,0,1,6,0,0,6,6.0,0.4,0
320,309,Reggie Swinton,DAL,27,,14,0,1,23,0,1,23,23.0,1.6,1
321,310,John Tait,KAN,27,RT,16,16,1,28,0,1,28,28.0,1.8,0
322,311,Amani Toomer,NYG,28,WR,16,16,1,2,0,0,2,2.0,0.1,0
323,312,Stephen Trejo,DET,25,,16,0,1,0,0,0,0,0.0,0.0,0
324,313,Tom Tupa,TAM,36,,16,0,1,-9,0,0,-9,-9.0,-0.6,0
325,314,Matt Turk,NYJ,34,,16,0,1,14,0,1,14,14.0,0.9,1
326,315,Javon Walker,GNB,24,,15,2,1,11,0,1,11,11.0,0.7,1
327,316,Michael Westbrook ,CIN,30,,9,4,1,1,0,0,1,1.0,0.1,0
328,317,Dave Zastudil,BAL,24,,16,0,1,-12,0,0,-12,-12.0,-0.8,0
